FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,People_Tested,People_Hospitalized,UID,ISO3,Testing_Rate,Hospitalization_Rate
,,Kaluga Oblast,Russia,2020-09-01 04:28:31,54.438277299999996,35.5272854,8055,67,6870.0,1118.0,"Kaluga Oblast, Russia",795.9045744504257,0.8317815021725636,,,,,,
,,Kamchatka Krai,Russia,2020-09-01 04:28:31,57.191488199999995,160.03838190000005,3852,42,3157.0,653.0,"Kamchatka Krai, Russia",1220.6986376470813,1.0903426791277258,,,,,,
,,Karachay-Cherkess Republic,Russia,2020-09-01 04:28:31,43.7368326,41.7267991,5115,26,4381.0,708.0,"Karachay-Cherkess Republic, Russia",1096.921542767073,0.5083088954056696,,,,,,
,,Karelia Republic,Russia,2020-09-01 04:28:31,62.61940309999999,33.4920267,3130,16,2237.0,877.0,"Karelia Republic, Russia",502.8241689746242,0.5111821086261981,,,,,,
,,Kemerovo Oblast,Russia,2020-09-01 04:28:31,54.53357809999999,87.342861,6437,44,4396.0,1997.0,"Kemerovo Oblast, Russia",238.86062332343928,0.6835482367562529,,,,,,
,,Khabarovsk Krai,Russia,2020-09-01 04:28:31,51.6312684,136.121524,10101,90,7945.0,2066.0,"Khabarovsk Krai, Russia",760.4445374621132,0.8910008910008911,,,,,,
,,Khakassia Republic,Russia,2020-09-01 04:28:31,53.72258845,91.44293627,3415,42,3118.0,255.0,"Khakassia Republic, Russia",635.3334710044222,1.2298682284040996,,,,,,
,,Khanty-Mansi Autonomous Okrug,Russia,2020-09-01 04:28:31,61.0259025,69.0982628,19609,166,18388.0,1055.0,"Khanty-Mansi Autonomous Okrug, Russia",1279.7578451981833,0.8465500535468408,,,,,,
,,Kirov Oblast,Russia,2020-09-01 04:28:31,57.9665589,49.4074599,6555,98,5059.0,1398.0,"Kirov Oblast, Russia",510.81716719735545,1.495041952707857,,,,,,
,,Komi Republic,Russia,2020-09-01 04:28:31,63.9881421,54.3326073,6563,85,5575.0,903.0,"Komi Republic, Russia",780.4983630108233,1.2951394179491087,,,,,,
,,Kostroma Oblast,Russia,2020-09-01 04:28:31,58.424756,44.253327299999995,3546,40,2495.0,1011.0,"Kostroma Oblast, Russia",551.1997065242398,1.1280315848843767,,,,,,
,,Krasnodar Krai,Russia,2020-09-01 04:28:31,45.768401399999995,39.0261044,11208,182,9270.0,1756.0,"Krasnodar Krai, Russia",200.0207016429252,1.62384011420414,,,,,,
,,Krasnoyarsk Krai,Russia,2020-09-01 04:28:31,63.3233807,97.09799740000001,16870,477,13416.0,2977.0,"Krasnoyarsk Krai, Russia",586.4772325505639,2.827504445761708,,,,,,
,,Kurgan Oblast,Russia,2020-09-01 04:28:31,55.7655302,64.5632681,2981,17,2604.0,360.0,"Kurgan Oblast, Russia",352.5570140632521,0.5702784300570278,,,,,,
,,Kursk Oblast,Russia,2020-09-01 04:28:31,51.6568453,36.4852695,7120,53,6013.0,1054.0,"Kursk Oblast, Russia",638.4293204045417,0.7443820224719101,,,,,,
,,Leningrad Oblast,Russia,2020-09-01 04:28:31,60.185329599999996,32.3925325,6811,79,4975.0,1757.0,"Leningrad Oblast, Russia",375.5066666078588,1.159888415797974,,,,,,
,,Lipetsk Oblast,Russia,2020-09-01 04:28:31,52.693517799999995,39.112266399999996,5094,26,4593.0,475.0,"Lipetsk Oblast, Russia",442.8791141722186,0.5104043973301924,,,,,,
,,Magadan Oblast,Russia,2020-09-01 04:28:31,62.48858785,153.9903764,1928,18,1610.0,300.0,"Magadan Oblast, Russia",1338.0433198464862,0.933609958506224,,,,,,
,,Mari El Republic,Russia,2020-09-01 04:28:31,56.576750399999995,47.881751200000004,4260,39,3811.0,410.0,"Mari El Republic, Russia",624.3285902924232,0.9154929577464788,,,,,,
,,Mordovia Republic,Russia,2020-09-01 04:28:31,54.4419829,44.466114399999995,5462,38,4287.0,1137.0,"Mordovia Republic, Russia",678.4621194053583,0.6957158549981691,,,,,,
,,Moscow,Russia,2020-09-01 04:28:31,55.7504461,37.6174943,262418,4821,214121.0,43476.0,"Moscow, Russia",2098.2582772370265,1.8371453177754573,,,,,,
,,Moscow Oblast,Russia,2020-09-01 04:28:31,55.50431579999999,38.0353929,68223,1187,51523.0,15513.0,"Moscow Oblast, Russia",909.2296343583597,1.7398824443369538,,,,,,
,,Murmansk Oblast,Russia,2020-09-01 04:28:31,68.00004179999999,33.9999151,12827,159,10352.0,2316.0,"Murmansk Oblast, Russia",1702.1937292069479,1.2395727761752553,,,,,,
,,Nenets Autonomous Okrug,Russia,2020-09-01 04:28:31,68.27557185,57.1686375,314,0,114.0,200.0,"Nenets Autonomous Okrug, Russia",713.6850239789078,0.0,,,,,,
,,Nizhny Novgorod Oblast,Russia,2020-09-01 04:28:31,55.47180329999999,44.091159399999995,27688,473,24655.0,2560.0,"Nizhny Novgorod Oblast, Russia",855.9543359119957,1.7083212944235768,,,,,,
,,North Ossetia - Alania Republic,Russia,2020-09-01 04:28:31,42.79336110000001,44.6324493,4922,67,4384.0,471.0,"North Ossetia - Alania Republic, Russia",701.3743917123254,1.3612352702153596,,,,,,
,,Novgorod Oblast,Russia,2020-09-01 04:28:31,58.2843833,32.516975699999996,4340,76,3169.0,1095.0,"Novgorod Oblast, Russia",715.6095212341461,1.7511520737327189,,,,,,
,,Novosibirsk Oblast,Russia,2020-09-01 04:28:31,54.9720169,79.48139240000002,11404,358,10073.0,973.0,"Novosibirsk Oblast, Russia",408.9142151475394,3.139249386180288,,,,,,
,,Omsk Oblast,Russia,2020-09-01 04:28:31,56.09352629999999,73.5099936,9282,187,7444.0,1651.0,"Omsk Oblast, Russia",473.55185831605934,2.0146520146520146,,,,,,
,,Orel Oblast,Russia,2020-09-01 04:28:31,52.96854329999999,36.0692477,7029,106,5581.0,1342.0,"Orel Oblast, Russia",940.6528229621533,1.5080381277564376,,,,,,
,,Orenburg Oblast,Russia,2020-09-01 04:28:31,52.02692620000001,54.7276647,9944,76,8635.0,1233.0,"Orenburg Oblast, Russia",502.8012054284732,0.7642799678197908,,,,,,
,,Penza Oblast,Russia,2020-09-01 04:28:31,53.1655415,44.78791810000001,8125,107,7558.0,460.0,"Penza Oblast, Russia",610.1430175233073,1.3169230769230769,,,,,,
,,Perm Krai,Russia,2020-09-01 04:28:31,58.5951603,56.3159546,7866,215,5478.0,2173.0,"Perm Krai, Russia",299.8716796245085,2.7332824815662344,,,,,,
,,Primorsky Krai,Russia,2020-09-01 04:28:31,45.0819456,134.726645,9603,103,7811.0,1689.0,"Primorsky Krai, Russia",501.9766998756428,1.0725814849526192,,,,,,
,,Pskov Oblast,Russia,2020-09-01 04:28:31,57.535872899999994,28.8586826,4635,65,3343.0,1227.0,"Pskov Oblast, Russia",728.1484763080751,1.4023732470334411,,,,,,
,,Rostov Oblast,Russia,2020-09-01 04:28:31,47.6222451,40.7957942,16927,351,14461.0,2115.0,"Rostov Oblast, Russia",401.07078578313417,2.073610208542565,,,,,,
,,Ryazan Oblast,Russia,2020-09-01 04:28:31,54.42267320000001,40.57052460000001,7161,44,6251.0,866.0,"Ryazan Oblast, Russia",638.5346428004573,0.6144393241167435,,,,,,
,,Saint Petersburg,Russia,2020-09-01 04:28:31,59.960673899999996,30.158655100000004,36667,2421,25789.0,8457.0,"Saint Petersburg, Russia",685.1166914396382,6.602667248479558,,,,,,
,,Sakha (Yakutiya) Republic,Russia,2020-09-01 04:28:31,66.941626,129.642371,7379,83,5955.0,1341.0,"Sakha (Yakutiya) Republic, Russia",765.1944873642841,1.1248136603875865,,,,,,
,,Sakhalin Oblast,Russia,2020-09-01 04:28:31,49.7219665,143.448533,4420,0,2617.0,1803.0,"Sakhalin Oblast, Russia",901.7077365299756,0.0,,,,,,
,,Samara Oblast,Russia,2020-09-01 04:28:31,53.2128813,50.8914633,8505,125,6844.0,1536.0,"Samara Oblast, Russia",266.321049477159,1.4697236919459142,,,,,,
,,Saratov Oblast,Russia,2020-09-01 04:28:31,51.652055499999996,46.86319520000001,12345,75,7965.0,4305.0,"Saratov Oblast, Russia",501.2282019529426,0.6075334143377886,,,,,,
,,Smolensk Oblast,Russia,2020-09-01 04:28:31,55.03434960000001,33.0192065,6167,127,5293.0,747.0,"Smolensk Oblast, Russia",649.6037280322918,2.059348143343603,,,,,,
,,Stavropol Krai,Russia,2020-09-01 04:28:31,44.86325770000001,43.4406913,11985,237,8069.0,3679.0,"Stavropol Krai, Russia",427.93270477035173,1.9774718397997495,,,,,,
,,Sverdlovsk Oblast,Russia,2020-09-01 04:28:31,58.6414755,61.802154599999994,25315,450,19969.0,4896.0,"Sverdlovsk Oblast, Russia",585.2832757182465,1.7776022121271973,,,,,,
,,Tambov Oblast,Russia,2020-09-01 04:28:31,52.9019574,41.3578918,6751,45,5773.0,933.0,"Tambov Oblast, Russia",653.1843584067371,0.6665679158643164,,,,,,
,,Tatarstan Republic,Russia,2020-09-01 04:28:31,55.7648572,52.43104273,6509,34,5297.0,1178.0,"Tatarstan Republic, Russia",167.14240666576958,0.5223536641573207,,,,,,
,,Tomsk Oblast,Russia,2020-09-01 04:28:31,58.6124279,82.04753149999998,5706,69,4696.0,941.0,"Tomsk Oblast, Russia",529.176095262826,1.2092534174553102,,,,,,
,,Tula Oblast,Russia,2020-09-01 04:28:31,53.9570701,37.369090899999996,9254,322,8070.0,862.0,"Tula Oblast, Russia",620.3015708631201,3.4795763993948565,,,,,,
,,Tver Oblast,Russia,2020-09-01 04:28:31,57.1134475,35.174442799999994,5407,193,4184.0,1030.0,"Tver Oblast, Russia",421.147574565397,3.5694470131311262,,,,,,
,,Tyumen Oblast,Russia,2020-09-01 04:28:31,58.8206488,70.36588370000001,7771,30,7004.0,737.0,"Tyumen Oblast, Russia",210.4593218502871,0.3860507013254407,,,,,,
,,Tyva Republic,Russia,2020-09-01 04:28:31,51.401714899999995,93.8582593,6824,65,6167.0,592.0,"Tyva Republic, Russia",2121.0859064658307,0.9525205158264948,,,,,,
,,Udmurt Republic,Russia,2020-09-01 04:28:31,57.1961165,52.69598320000001,3179,45,2621.0,513.0,"Udmurt Republic, Russia",210.10624938864964,1.4155394778232149,,,,,,
,,Ulyanovsk Oblast,Russia,2020-09-01 04:28:31,54.146317700000004,47.2324921,12072,101,9509.0,2462.0,"Ulyanovsk Oblast, Russia",968.3800490607387,0.8366467859509609,,,,,,
,,Vladimir Oblast,Russia,2020-09-01 04:28:31,56.0503336,40.656163299999996,6318,194,5475.0,649.0,"Vladimir Oblast, Russia",458.3784662241527,3.0705919594808484,,,,,,
,,Volgograd Oblast,Russia,2020-09-01 04:28:31,49.604833899999996,44.29035820000001,12125,101,8597.0,3427.0,"Volgograd Oblast, Russia",480.90728662788206,0.8329896907216495,,,,,,
,,Vologda Oblast,Russia,2020-09-01 04:28:31,60.0391461,43.1215213,3379,36,2866.0,477.0,"Vologda Oblast, Russia",287.1616884325425,1.0654039656703167,,,,,,
,,Voronezh Oblast,Russia,2020-09-01 04:28:31,50.9800393,40.15065070000001,14144,109,12535.0,1500.0,"Voronezh Oblast, Russia",606.0585285255432,0.7706447963800905,,,,,,
,,Yamalo-Nenets Autonomous Okrug,Russia,2020-09-01 04:28:31,67.1471631,74.3415488,13411,90,12992.0,329.0,"Yamalo-Nenets Autonomous Okrug, Russia",2490.2190523761155,0.6710908955335173,,,,,,
,,Yaroslavl Oblast,Russia,2020-09-01 04:28:31,57.77819760000001,39.002109499999996,7228,36,6407.0,785.0,"Yaroslavl Oblast, Russia",571.0746126205278,0.4980630879911456,,,,,,
,,Zabaykalsky Krai,Russia,2020-09-01 04:28:31,52.248521000000004,115.956325,4600,57,4232.0,311.0,"Zabaykalsky Krai, Russia",428.7820910770447,1.2391304347826086,,,,,,
,,,Rwanda,2020-09-01 04:28:31,-1.9403,29.8739,4063,16,2013.0,2034.0,Rwanda,31.36916644875017,0.3937976864385922,,,,,,
,,,Saint Kitts and Nevis,2020-09-01 04:28:31,17.357822,-62.782998,17,0,17.0,0.0,Saint Kitts and Nevis,31.959693186945405,0.0,,,,,,
,,,Saint Lucia,2020-09-01 04:28:31,13.9094,-60.9789,26,0,25.0,1.0,Saint Lucia,14.158983602807837,0.0,,,,,,
,,,Saint Vincent and the Grenadines,2020-09-01 04:28:31,12.9843,-61.2872,60,0,57.0,3.0,Saint Vincent and the Grenadines,54.07987597681776,0.0,,,,,,
,,,San Marino,2020-09-01 04:28:31,43.9424,12.4578,715,42,660.0,13.0,San Marino,2106.7829571571688,5.874125874125874,,,,,,
,,,Sao Tome and Principe,2020-09-01 04:28:31,0.1864,6.6131,896,15,851.0,30.0,Sao Tome and Principe,408.83186333334856,1.6741071428571428,,,,,,
,,,Saudi Arabia,2020-09-01 04:28:31,23.885942,45.079162,315772,3897,290796.0,21079.0,Saudi Arabia,907.0293742433153,1.234118287878596,,,,,,
,,,Senegal,2020-09-01 04:28:31,14.4974,-14.4524,13611,284,9439.0,3888.0,Senegal,81.28915971340062,2.0865476452869003,,,,,,
,,,Serbia,2020-09-01 04:28:31,44.0165,21.0059,31406,713,0.0,30693.0,Serbia,359.44454681443045,2.2702668279946505,,,,,,
,,,Seychelles,2020-09-01 04:28:31,-4.6796,55.492,136,0,127.0,9.0,Seychelles,138.2957087655074,0.0,,,,,,
,,,Sierra Leone,2020-09-01 04:28:31,8.460555000000001,-11.779889,2022,70,1594.0,358.0,Sierra Leone,25.347922805420843,3.4619188921859547,,,,,,
,,,Singapore,2020-09-01 04:28:31,1.2833,103.8333,56812,27,55658.0,1127.0,Singapore,971.0883618276739,0.047525170738576365,,,,,,
,,,Slovakia,2020-09-01 04:28:31,48.669,19.699,3917,33,2377.0,1507.0,Slovakia,71.7446177341632,0.8424814909369416,,,,,,
,,,Slovenia,2020-09-01 04:28:31,46.1512,14.9955,2883,133,2296.0,454.0,Slovenia,138.67697452345723,4.613250086715227,,,,,,
,,,Somalia,2020-09-01 04:28:31,5.152149,46.199616,3310,98,2481.0,731.0,Somalia,20.82649210333036,2.960725075528701,,,,,,
,,,South Africa,2020-09-01 04:28:31,-30.5595,22.9375,627041,14149,540923.0,71969.0,South Africa,1057.2497891961532,2.256471267429084,,,,,,
,,,South Sudan,2020-09-01 04:28:31,6.8770000000000024,31.307,2527,47,1290.0,1190.0,South Sudan,22.57514006279766,1.8599129402453505,,,,,,
,,Andalusia,Spain,2020-09-01 04:28:31,37.5443,-4.7278,29808,1493,10671.0,17644.0,"Andalusia, Spain",353.7031862121258,5.008722490606549,,,,,,
,,Aragon,Spain,2020-09-01 04:28:31,41.5976,-0.9057,25756,1096,3772.0,20888.0,"Aragon, Spain",1950.3462856640915,4.25531914893617,,,,,,
,,Asturias,Spain,2020-09-01 04:28:31,43.3614,-5.8593,3322,335,1063.0,1924.0,"Asturias, Spain",324.9837361390328,10.0842865743528,,,,,,
,,Baleares,Spain,2020-09-01 04:28:31,39.710358,2.995148,8164,234,1533.0,6397.0,"Baleares, Spain",687.0781505108481,2.8662420382165603,,,,,,
,,C. Valenciana,Spain,2020-09-01 04:28:31,39.484,-0.7533,24096,1465,9970.0,12661.0,"C. Valenciana, Spain",484.3447265701555,6.079847277556441,,,,,,
,,Canarias,Spain,2020-09-01 04:28:31,28.2916,-16.6291,7068,174,1537.0,5357.0,"Canarias, Spain",320.26810445960194,2.4617996604414256,,,,,,
,,Cantabria,Spain,2020-09-01 04:28:31,43.1828,-3.9878,4137,221,2287.0,1629.0,"Cantabria, Spain",711.2634769557167,5.34203529127387,,,,,,
,,Castilla - La Mancha,Spain,2020-09-01 04:28:31,39.2796,-3.0977,23810,3043,6392.0,14375.0,"Castilla - La Mancha, Spain",1170.0952932290256,12.780344393112138,,,,,,
,,Castilla y Leon,Spain,2020-09-01 04:28:31,41.8357,-4.3976,28797,2830,8716.0,17251.0,"Castilla y Leon, Spain",1196.0213196396774,9.827412577699066,,,,,,
,,Catalonia,Spain,2020-09-01 04:28:31,41.5912,1.5209,110017,5741,26203.0,78073.0,"Catalonia, Spain",1454.014448820058,5.2182844469491085,,,,,,
,,Ceuta,Spain,2020-09-01 04:28:31,35.8894,-5.3213,275,5,163.0,107.0,"Ceuta, Spain",324.181588843438,1.818181818181818,,,,,,
,,Extremadura,Spain,2020-09-01 04:28:31,39.4937,-6.0679,5033,527,2652.0,1854.0,"Extremadura, Spain",472.3940891138176,10.470892112060401,,,,,,
,,Galicia,Spain,2020-09-01 04:28:31,42.5751,-8.1339,14513,641,9204.0,4668.0,"Galicia, Spain",537.4307381646183,4.416729828429683,,,,,,
,,La Rioja,Spain,2020-09-01 04:28:31,42.2871,-2.5396,5726,370,3107.0,2249.0,"La Rioja, Spain",1826.061721268868,6.461753405518688,,,,,,
,,Madrid,Spain,2020-09-01 04:28:31,40.4168,-3.7038,126057,8648,40736.0,76673.0,"Madrid, Spain",1897.9774450592013,6.860388554384127,,,,,,
,,Melilla,Spain,2020-09-01 04:28:31,35.2923,-2.9381,345,2,125.0,218.0,"Melilla, Spain",407.37285834051653,0.5797101449275363,,,,,,
,,Murcia,Spain,2020-09-01 04:28:31,37.9922,-1.1307,6194,156,2180.0,3858.0,"Murcia, Spain",416.3577369337007,2.5185663545366483,,,,,,
,,Navarra,Spain,2020-09-01 04:28:31,42.6954,-1.6761,9977,534,3905.0,5538.0,"Navarra, Spain",1535.0506042040415,5.35231031372156,,,,,,
,,Pais Vasco,Spain,2020-09-01 04:28:31,42.9896,-2.6189,29763,1579,16160.0,12024.0,"Pais Vasco, Spain",1366.6042206182158,5.305244766992574,,,,,,
,,Unknown,Spain,2020-09-01 04:28:31,,,0,0,0.0,0.0,"Unknown, Spain",,,,,,,,
,,,Sri Lanka,2020-09-01 04:28:31,7.873054,80.77179699999998,3049,12,2868.0,169.0,Sri Lanka,14.238847442588115,0.3935716628402755,,,,,,
,,,Sudan,2020-09-01 04:28:31,12.8628,30.2176,13189,823,6612.0,5754.0,Sudan,30.07803847311571,6.240048525286222,,,,,,
,,,Suriname,2020-09-01 04:28:31,3.9193,-56.0278,4034,71,3140.0,823.0,Suriname,687.6519260731562,1.7600396628656416,,,,,,
,,Blekinge,Sweden,2020-09-01 04:28:31,56.2784,15.017999999999999,609,16,0.0,593.0,"Blekinge, Sweden",381.5646028344799,2.6272577996715927,,,,,,
,,Dalarna,Sweden,2020-09-01 04:28:31,61.0917,14.6664,2149,174,0.0,1975.0,"Dalarna, Sweden",746.2686567164177,8.096789204281059,,,,,,
,,Gavleborg,Sweden,2020-09-01 04:28:31,61.3012,16.1534,3199,163,0.0,3036.0,"Gavleborg, Sweden",1113.1525286900362,5.095342294467021,,,,,,
,,Gotland,Sweden,2020-09-01 04:28:31,57.4684,18.4867,318,6,0.0,312.0,"Gotland, Sweden",532.7882585530946,1.8867924528301887,,,,,,
,,Halland,Sweden,2020-09-01 04:28:31,56.8967,12.8034,2137,81,0.0,2056.0,"Halland, Sweden",640.1116675852484,3.790360318203089,,,,,,
,,Jamtland Harjedalen,Sweden,2020-09-01 04:28:31,63.1712,14.9592,1188,64,0.0,1124.0,"Jamtland Harjedalen, Sweden",908.187447442856,5.387205387205388,,,,,,
,,Jonkoping,Sweden,2020-09-01 04:28:31,57.3708,14.3439,4949,181,0.0,4768.0,"Jonkoping, Sweden",1361.1148545513051,3.6573045059608,,,,,,
,,Kalmar,Sweden,2020-09-01 04:28:31,57.235,16.1849,885,63,0.0,822.0,"Kalmar, Sweden",360.56810866748697,7.118644067796611,,,,,,
,,Kronoberg,Sweden,2020-09-01 04:28:31,56.7183,14.4115,1407,108,0.0,1299.0,"Kronoberg, Sweden",698.3704689058862,7.67590618336887,,,,,,
,,Norrbotten,Sweden,2020-09-01 04:28:31,66.8309,20.3992,1664,88,0.0,1576.0,"Norrbotten, Sweden",665.3524888741388,5.288461538461538,,,,,,
,,Orebro,Sweden,2020-09-01 04:28:31,59.535,15.0066,2659,171,0.0,2488.0,"Orebro, Sweden",872.3610176998409,6.430989093644228,,,,,,
,,Ostergotland,Sweden,2020-09-01 04:28:31,58.3454,15.5198,3794,263,0.0,3531.0,"Ostergotland, Sweden",815.0463485107251,6.9319978914074865,,,,,,
,,Skane,Sweden,2020-09-01 04:28:31,55.9903,13.5958,4734,269,0.0,4465.0,"Skane, Sweden",343.58449936022447,5.682298267849599,,,,,,
,,Sormland,Sweden,2020-09-01 04:28:31,59.0336,16.7519,2429,253,0.0,2176.0,"Sormland, Sweden",816.3608254352356,10.415808974886783,,,,,,
,,Stockholm,Sweden,2020-09-01 04:28:31,59.6025,18.1384,23032,2394,0.0,20638.0,"Stockholm, Sweden",968.9194436369647,10.394234109065648,,,,,,
,,Uppsala,Sweden,2020-09-01 04:28:31,60.0092,17.2715,3776,242,0.0,3534.0,"Uppsala, Sweden",984.0688222708118,6.408898305084746,,,,,,
,,Varmland,Sweden,2020-09-01 04:28:31,59.7294,13.2354,1179,73,0.0,1106.0,"Varmland, Sweden",417.4722216320722,6.191687871077184,,,,,,
,,Vasterbotten,Sweden,2020-09-01 04:28:31,65.3337,16.5162,866,31,0.0,835.0,"Vasterbotten, Sweden",318.6916713280537,3.5796766743648964,,,,,,
,,Vasternorrland,Sweden,2020-09-01 04:28:31,63.4276,17.7292,1853,133,0.0,1720.0,"Vasternorrland, Sweden",755.2568403118847,7.177549919050188,,,,,,
,,Vastmanland,Sweden,2020-09-01 04:28:31,59.6714,16.2159,2737,183,0.0,2554.0,"Vastmanland, Sweden",992.2238938534323,6.686152721958349,,,,,,
,,Vastra Gotaland,Sweden,2020-09-01 04:28:31,58.2528,13.0596,18815,852,0.0,17963.0,"Vastra Gotaland, Sweden",1090.1678620947794,4.528301886792453,,,,,,
,,,Switzerland,2020-09-01 04:28:31,46.8182,8.2275,42177,2006,36100.0,4071.0,Switzerland,487.33520069863283,4.7561467150342605,,,,,,
,,,Syria,2020-09-01 04:28:31,34.802075,38.99681500000001,2765,112,629.0,2024.0,Syria,15.799406845125873,4.050632911392405,,,,,,
,,,Taiwan*,2020-09-01 04:28:31,23.7,121.0,488,7,462.0,19.0,Taiwan*,2.048975984363962,1.4344262295081966,,,,,,
,,,Tajikistan,2020-09-01 04:28:31,38.861,71.2761,8583,68,7376.0,1139.0,Tajikistan,89.99079646730293,0.7922637772340674,,,,,,
,,,Tanzania,2020-09-01 04:28:31,-6.369028,34.888822,509,21,183.0,305.0,Tanzania,0.852107987092757,4.12573673870334,,,,,,
,,,Thailand,2020-09-01 04:28:31,15.870032,100.992541,3417,58,3274.0,85.0,Thailand,4.8954170157474834,1.6973953760608722,,,,,,
,,,Timor-Leste,2020-09-01 04:28:31,-8.874217,125.727539,27,0,25.0,2.0,Timor-Leste,2.0478716545741107,0.0,,,,,,
,,,Togo,2020-09-01 04:28:31,8.6195,0.8248,1400,28,1005.0,367.0,Togo,16.910792068886835,2.0,,,,,,
,,,Trinidad and Tobago,2020-09-01 04:28:31,10.6918,-61.2225,1759,22,676.0,1061.0,Trinidad and Tobago,125.68855390995724,1.250710631040364,,,,,,
,,,Tunisia,2020-09-01 04:28:31,33.886917,9.537499,3803,77,1573.0,2153.0,Tunisia,32.17804315191505,2.024717328424928,,,,,,
,,,Turkey,2020-09-01 04:28:31,38.9637,35.2433,270133,6370,244926.0,18837.0,Turkey,320.2940340803153,2.35809767781056,,,,,,
,,,Uganda,2020-09-01 04:28:31,1.373333,32.290275,2972,32,1288.0,1652.0,Uganda,6.497453050873394,1.0767160161507403,,,,,,
,,Cherkasy Oblast,Ukraine,2020-09-01 04:28:31,49.4444,32.0598,1573,38,964.0,571.0,"Cherkasy Oblast, Ukraine",130.39322717849114,2.4157660521296886,,,,,,
,,Chernihiv Oblast,Ukraine,2020-09-01 04:28:31,51.4982,31.2893,1894,22,564.0,1308.0,"Chernihiv Oblast, Ukraine",188.31811244400916,1.1615628299894405,,,,,,
,,Chernivtsi Oblast,Ukraine,2020-09-01 04:28:31,48.2917,25.9352,10303,279,6230.0,3794.0,"Chernivtsi Oblast, Ukraine",1139.2410661960648,2.707949141026885,,,,,,
,,Crimea Republic*,Ukraine,2020-09-01 04:28:31,45.2835,34.2008,2399,30,1654.0,715.0,"Crimea Republic*, Ukraine",125.35722105144347,1.2505210504376825,,,,,,
,,Dnipropetrovsk Oblast,Ukraine,2020-09-01 04:28:31,48.4647,35.0462,2349,47,1200.0,1102.0,"Dnipropetrovsk Oblast, Ukraine",73.25797128749092,2.0008514261387824,,,,,,
,,Donetsk Oblast,Ukraine,2020-09-01 04:28:31,48.0159,37.8028,1418,21,871.0,526.0,"Donetsk Oblast, Ukraine",34.03825486971486,1.4809590973201692,,,,,,
,,Ivano-Frankivsk Oblast,Ukraine,2020-09-01 04:28:31,48.9226,24.7111,9179,215,3340.0,5624.0,"Ivano-Frankivsk Oblast, Ukraine",668.4133720540731,2.3423030831245235,,,,,,
,,Kharkiv Oblast,Ukraine,2020-09-01 04:28:31,49.9935,36.2304,9076,204,3261.0,5611.0,"Kharkiv Oblast, Ukraine",339.2138878859978,2.2476862053768185,,,,,,
,,Kherson Oblast,Ukraine,2020-09-01 04:28:31,46.6354,32.6169,396,12,269.0,115.0,"Kherson Oblast, Ukraine",38.16352492193825,3.0303030303030303,,,,,,
,,Khmelnytskyi Oblast,Ukraine,2020-09-01 04:28:31,49.423,26.9871,2481,45,1363.0,1073.0,"Khmelnytskyi Oblast, Ukraine",196.17222988760224,1.8137847642079807,,,,,,
,,Kiev,Ukraine,2020-09-01 04:28:31,50.4501,30.5234,13370,208,4339.0,8823.0,"Kiev, Ukraine",453.09746509421166,1.5557217651458488,,,,,,
,,Kiev Oblast,Ukraine,2020-09-01 04:28:31,50.053000000000004,30.7667,5669,96,3613.0,1960.0,"Kiev Oblast, Ukraine",320.65567836012536,1.6934203563238666,,,,,,
,,Kirovohrad Oblast,Ukraine,2020-09-01 04:28:31,48.5079,32.2623,814,45,691.0,78.0,"Kirovohrad Oblast, Ukraine",86.08755336846636,5.528255528255528,,,,,,
,,Luhansk Oblast,Ukraine,2020-09-01 04:28:31,48.574,39.3078,315,2,187.0,126.0,"Luhansk Oblast, Ukraine",14.638682462811936,0.6349206349206349,,,,,,
,,Lviv Oblast,Ukraine,2020-09-01 04:28:31,49.8397,24.0297,14510,394,4350.0,9766.0,"Lviv Oblast, Ukraine",575.3322434666484,2.715368711233632,,,,,,
,,Mykolaiv Oblast,Ukraine,2020-09-01 04:28:31,46.975,31.9946,1252,28,581.0,643.0,"Mykolaiv Oblast, Ukraine",49.6427270034627,2.236421725239617,,,,,,
,,Odessa Oblast,Ukraine,2020-09-01 04:28:31,46.4846,30.7326,7283,102,1787.0,5394.0,"Odessa Oblast, Ukraine",305.9688073980342,1.4005217630097486,,,,,,
,,Poltava Oblast,Ukraine,2020-09-01 04:28:31,49.5883,34.5514,789,20,500.0,269.0,"Poltava Oblast, Ukraine",56.33947640704093,2.534854245880862,,,,,,
,,Rivne Oblast,Ukraine,2020-09-01 04:28:31,50.6199,26.2516,9182,130,6536.0,2516.0,"Rivne Oblast, Ukraine",793.3977418147915,1.4158135482465697,,,,,,
,,Sevastopol*,Ukraine,2020-09-01 04:28:31,44.6054,33.522,518,18,394.0,106.0,"Sevastopol*, Ukraine",116.87435555525472,3.474903474903475,,,,,,
,,Sumy Oblast,Ukraine,2020-09-01 04:28:31,50.9077,34.7981,1470,24,663.0,783.0,"Sumy Oblast, Ukraine",135.93263659380554,1.6326530612244898,,,,,,
,,Ternopil Oblast,Ukraine,2020-09-01 04:28:31,49.5535,25.5948,6014,71,3049.0,2894.0,"Ternopil Oblast, Ukraine",575.0187163142199,1.1805786498170934,,,,,,
